member_id,loan_amount,funded_amount,funded_amount_inv,term,int_rate,instalment,grade,sub_grade,employment_length,home_ownership,annual_inc,verification_status,issue_date,loan_status,payment_plan,purpose,dti,delinq_2yrs,earliest_credit_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_accounts,total_accounts,out_prncp,out_prncp_inv,total_payment,total_payment_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_payment_date,last_payment_amount,next_payment_date,last_credit_pull_date,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type
41085645,5000,5000.0,5000.0,36 ,11.44,164.74,B,B4,,OWN,37500.0,Verified,Jan-2021,Charged Off,n,debt_consolidation,19.65,1,Feb-1998,0,7.0,,12,22,0.0,0.0,1313.78,1313.78,354.58,136.46,0.0,822.74,148.0932,Apr-2021,164.74,,Sep-2021,0.0,,1,INDIVIDUAL
41085183,35000,35000.0,35000.0,36 ,15.99,1230.33,D,D2,7 ,RENT,130000.0,Verified,Jan-2021,Charged Off,n,credit_card,6.25,0,Jun-2006,1,,,11,21,0.0,0.0,4890.23,4890.23,2682.02,2208.21,0.0,0.0,0.0,Jul-2021,1230.33,,Dec-2021,0.0,,1,INDIVIDUAL
41075892,24000,24000.0,24000.0,60 ,14.99,570.84,C,C5,10+ ,OWN,95000.0,Verified,Jan-2021,Charged Off,n,debt_consolidation,28.07,3,Sep-1999,0,5.0,,15,46,0.0,0.0,2243.39,2243.39,1104.64,1138.75,0.0,0.0,0.0,May-2021,570.84,,Dec-2021,0.0,71.0,1,INDIVIDUAL
41066196,15050,15050.0,15050.0,,22.99,582.51,F,F1,8 ,RENT,42000.0,Verified,Jan-2021,Charged Off,n,debt_consolidation,11.43,0,Dec-2008,4,66.0,,10,12,0.0,0.0,4039.13,4039.13,2181.45,1857.68,0.0,0.0,0.0,Aug-2021,582.51,,Jan-2022,0.0,66.0,1,INDIVIDUAL
41056534,24000,24000.0,24000.0,36 ,12.39,801.63,C,C1,< 1 ,RENT,105000.0,Verified,Jan-2021,Charged Off,n,debt_consolidation,32.47,0,Dec-1999,1,,,14,27,0.0,0.0,3173.48,3173.48,2249.87,923.61,0.0,0.0,0.0,May-2021,801.63,,Dec-2021,0.0,,1,INDIVIDUAL
41056165,5000,5000.0,5000.0,36 ,14.99,173.31,C,C5,8 ,RENT,45000.0,Not Verified,Jan-2021,Charged Off,n,debt_consolidation,13.36,0,Aug-2004,3,41.0,87.0,13,21,0.0,0.0,1031.53,1031.53,686.23,345.3,0.0,0.0,0.0,Jul-2021,173.31,,Jan-2022,0.0,,1,INDIVIDUAL
41056160,8000,8000.0,8000.0,,11.99,265.68,B,B5,6 ,MORTGAGE,33000.0,Not Verified,Jan-2021,Charged Off,n,debt_consolidation,23.05,0,Jul-1995,0,,111.0,7,22,0.0,0.0,1583.42,1583.42,1142.69,440.73,0.0,0.0,0.0,Jul-2021,265.68,,Jan-2022,0.0,,1,INDIVIDUAL
41054973,10000,10000.0,10000.0,36 ,12.39,334.01,C,C1,5 ,OWN,64000.0,Not Verified,Jan-2021,Charged Off,n,home_improvement,20.55,1,Aug-2004,0,20.0,,14,27,0.0,0.0,1663.17,1663.17,1177.87,485.3,0.0,0.0,0.0,Jun-2021,334.01,,Dec-2021,0.0,,1,INDIVIDUAL
41044871,14025,14025.0,14025.0,60 ,21.99,387.28,E,E5,4 ,MORTGAGE,39000.0,Not Verified,Jan-2021,Charged Off,n,other,29.35,0,Oct-2005,1,33.0,,14,27,0.0,0.0,2676.69,2676.69,675.67,1981.66,19.36,0.0,0.0,Nov-2021,774.56,,Jan-2022,0.0,,1,INDIVIDUAL
41034922,10775,10775.0,10775.0,36 ,19.24,396.28,E,E2,6 ,RENT,53000.0,Verified,Jan-2021,Charged Off,n,small_business,20.91,0,Sep-2005,0,65.0,,13,29,0.0,0.0,2013.03,2013.03,1154.02,859.01,0.0,0.0,0.0,Jun-2021,396.28,,Dec-2021,0.0,65.0,1,INDIVIDUAL
41026518,35000,35000.0,35000.0,60 ,13.66,808.24,C,C3,9 ,RENT,84000.0,Verified,Jan-2021,Charged Off,n,credit_card,14.09,0,May-2000,1,,,15,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,Jan-2022,0.0,,1,INDIVIDUAL
41015920,20000,20000.0,20000.0,36 ,8.67,632.93,B,B1,10+ ,MORTGAGE,65000.0,Source Verified,Jan-2021,Charged Off,n,debt_consolidation,17.28,0,Oct-1993,1,,60.0,11,39,0.0,0.0,1889.16,1889.16,1475.9,413.26,0.0,0.0,0.0,Apr-2021,632.93,,Jan-2022,0.0,,1,INDIVIDUAL
41006187,21600,21600.0,21600.0,60 ,19.99,572.15,E,E3,10+ ,RENT,56000.0,Verified,Jan-2021,Charged Off,n,debt_consolidation,26.8,0,Aug-1999,2,,,24,46,0.0,0.0,3960.07,3960.07,1565.69,2394.38,0.0,0.0,0.0,Aug-2021,575.15,,Jan-2022,0.0,,1,INDIVIDUAL
41005004,14400,,14400.0,36 ,15.99,506.2,D,D2,< 1 ,MORTGAGE,52000.0,Not Verified,Jan-2021,Charged Off,n,debt_consolidation,31.2,0,Dec-1993,0,24.0,,6,37,0.0,0.0,1493.02,1493.02,955.58,537.44,0.0,0.0,0.0,Apr-2021,506.2,,Jan-2022,0.0,,1,INDIVIDUAL
40996571,24000,24000.0,24000.0,36 ,15.59,838.92,D,D1,6 ,MORTGAGE,166500.0,Verified,Jan-2021,Charged Off,n,home_improvement,12.97,0,Oct-2002,1,28.0,,12,43,0.0,0.0,4342.02,4342.02,0.0,0.0,0.0,4342.02,781.5636,,0.0,,Jun-2021,0.0,,1,INDIVIDUAL
40996080,16000,16000.0,16000.0,36 ,16.49,566.4,D,D3,< 1 ,RENT,70000.0,Verified,Jan-2021,Charged Off,n,debt_consolidation,26.47,0,Oct-2001,5,24.0,,14,33,0.0,0.0,3365.12,3365.12,346.53,190.55,0.0,2828.04,509.0472,Feb-2021,566.4,,Jul-2021,0.0,24.0,1,INDIVIDUAL
40975678,16000,16000.0,16000.0,60 ,,343.83,B,B3,10+ ,MORTGAGE,60000.0,Source Verified,Jan-2021,Charged Off,n,debt_consolidation,27.5,0,Jun-1997,0,80.0,,7,15,0.0,0.0,3422.65,3422.65,409.71,259.3,0.0,2753.64,495.6552,Mar-2021,343.83,,Aug-2021,0.0,,1,INDIVIDUAL
40966050,15000,15000.0,15000.0,60 ,18.54,385.33,E,E1,1 ,OWN,75000.0,Source Verified,Jan-2021,Charged Off,n,debt_consolidation,22.61,0,Jan-2001,2,60.0,93.0,13,36,0.0,0.0,2281.08,2281.08,957.81,1323.27,0.0,0.0,0.0,Jul-2021,385.33,,Jan-2022,0.0,60.0,1,INDIVIDUAL
40936094,1500,1500.0,1500.0,36 ,15.99,52.73,D,D2,2 ,MORTGAGE,58000.0,Not Verified,Jan-2021,Charged Off,n,debt_consolidation,29.09,0,Aug-2001,0,,,15,29,0.0,0.0,155.53,155.53,99.54,55.99,0.0,0.0,0.0,Apr-2021,52.73,,Jul-2021,0.0,,1,INDIVIDUAL
40936047,21950,21950.0,21925.0,60 ,25.89,655.77,G,G3,< 1 ,OWN,58000.0,Source Verified,Jan-2021,Charged Off,n,debt_consolidation,19.51,1,Feb-2002,1,20.0,88.0,15,25,0.0,0.0,1904.17,1902.0,558.47,1345.7,0.0,0.0,0.0,Apr-2021,655.77,,Jan-2022,0.0,20.0,1,INDIVIDUAL
40861056,8475,8475.0,8475.0,36 ,13.66,288.26,C,C3,< 1 ,RENT,17049.6,Verified,Jan-2021,Charged Off,n,credit_card,27.82,0,Mar-2003,0,,37.0,5,13,0.0,0.0,1723.13,1723.13,1183.97,539.16,0.0,0.0,0.0,Jul-2021,288.26,,Jan-2022,0.0,,1,INDIVIDUAL
40801206,10500,10500.0,10500.0,60 ,21.99,289.94,E,E5,7 ,RENT,48000.0,Source Verified,Jan-2021,Charged Off,n,debt_consolidation,34.0,0,Apr-1996,1,67.0,,5,15,0.0,0.0,1424.04,1424.04,505.84,918.2,0.0,0.0,0.0,Jun-2021,289.94,,Jan-2022,0.0,67.0,1,INDIVIDUAL
40780993,8000,8000.0,8000.0,36 ,,283.2,D,D3,2 ,RENT,82000.0,Source Verified,Jan-2021,Charged Off,n,small_business,8.91,0,Jan-2007,3,,,13,14,0.0,0.0,1684.54,1684.54,1075.98,608.56,0.0,0.0,0.0,Jul-2021,283.2,,Jan-2022,0.0,,1,INDIVIDUAL
40761223,35000,35000.0,35000.0,,25.57,1039.03,F,F5,7 ,MORTGAGE,177000.0,Verified,Jan-2021,Charged Off,n,home_improvement,26.1,3,May-1995,1,15.0,20.0,13,43,0.0,0.0,4576.2,4576.2,1003.86,3572.34,0.0,0.0,0.0,Jun-2021,1558.55,,Dec-2021,0.0,23.0,1,INDIVIDUAL
40720992,6000,6000.0,6000.0,36 ,,202.14,C,C2,5 ,MORTGAGE,125000.0,Not Verified,Jan-2021,Charged Off,n,moving,23.61,1,Jul-2004,0,3.0,,19,30,0.0,0.0,1219.18,1219.18,844.11,360.07,15.0,0.0,0.0,Jul-2021,202.14,,Jan-2022,0.0,,1,INDIVIDUAL
40701283,15000,15000.0,15000.0,60 ,8.67,308.98,B,B1,3 ,RENT,42000.0,Source Verified,Jan-2021,Charged Off,n,credit_card,16.49,1,Aug-2000,0,9.0,,18,38,0.0,0.0,912.49,912.49,606.17,306.32,0.0,0.0,0.0,Apr-2021,308.98,,Jan-2022,0.0,,1,INDIVIDUAL
40701108,15000,15000.0,15000.0,60 ,17.86,379.76,D,D5,10+ ,MORTGAGE,58000.0,Not Verified,Jan-2021,Charged Off,n,other,34.95,0,Apr-2000,1,,,16,35,0.0,0.0,1869.03,1869.03,806.19,1062.84,0.0,0.0,0.0,Jun-2021,379.76,,Jan-2021,0.0,,1,INDIVIDUAL
40690353,20000,20000.0,20000.0,60 ,14.99,475.7,C,C5,4 ,MORTGAGE,85000.0,Verified,Jan-2021,Charged Off,n,debt_consolidation,27.74,0,Dec-2001,0,,,16,23,0.0,0.0,918.09,918.09,454.55,463.54,0.0,0.0,0.0,Mar-2021,475.7,,Jan-2022,0.0,,1,INDIVIDUAL
40670336,20000,20000.0,20000.0,60 ,19.24,521.46,E,E2,8 ,RENT,85000.0,Source Verified,Jan-2021,Charged Off,n,debt_consolidation,21.43,0,Oct-2004,0,,,6,8,0.0,0.0,4087.81,4087.81,200.79,267.23,0.0,3619.79,651.5622,Feb-2021,521.46,,Jul-2021,0.0,,1,INDIVIDUAL
40595362,12650,12650.0,12400.0,60 ,19.99,335.08,E,E3,,OWN,48000.0,Verified,Jan-2021,Charged Off,n,debt_consolidation,7.48,3,Sep-1989,0,21.0,,5,7,0.0,0.0,2617.69,2565.96,124.35,196.68,0.0,2296.66,413.398800002,Feb-2021,335.08,,Jul-2021,0.0,,1,INDIVIDUAL
40594600,14000,14000.0,14000.0,60 ,11.99,311.36,B,B5,3 ,MORTGAGE,65000.0,Verified,Jan-2021,Charged Off,n,small_business,32.37,2,Dec-1998,0,4.0,,7,18,0.0,0.0,1226.79,1226.79,696.26,530.53,0.0,0.0,0.0,May-2021,311.36,,Dec-2021,0.0,,1,INDIVIDUAL
40574600,14000,14000.0,14000.0,,19.99,370.84,E,E3,1 ,MORTGAGE,51700.0,Verified,Jan-2021,Charged Off,n,debt_consolidation,31.38,0,Oct-2004,1,62.0,,22,39,0.0,0.0,1761.52,1761.52,711.43,1050.09,0.0,0.0,0.0,Jun-2021,370.84,,Jan-2022,0.0,62.0,1,INDIVIDUAL
40524803,9850,9850.0,9850.0,,17.14,351.87,D,D4,8 ,RENT,33000.0,Source Verified,Jan-2021,Charged Off,n,debt_consolidation,23.78,0,Jun-2004,1,72.0,,17,31,0.0,0.0,2092.46,2092.46,1313.19,779.27,0.0,0.0,0.0,Jul-2021,351.87,,Jan-2022,0.0,72.0,1,INDIVIDUAL
40515227,13375,13375.0,13375.0,,21.99,510.73,E,E5,1 ,RENT,52000.0,Source Verified,Jan-2021,Charged Off,n,medical,36.76,0,May-2000,0,71.0,,23,41,0.0,0.0,2625.06,2625.06,1377.73,1247.33,0.0,0.0,0.0,Jun-2021,510.73,,Jan-2022,0.0,,1,INDIVIDUAL
40504725,18000,18000.0,18000.0,60 ,9.49,377.95,B,B2,4 ,RENT,88500.0,Verified,Jan-2021,Charged Off,n,major_purchase,6.99,0,Sep-2000,0,,,6,8,0.0,0.0,21941.26,21941.26,0.0,0.0,0.0,21941.26,571.1058,,0.0,,Apr-2021,0.0,,1,INDIVIDUAL
40504330,35000,,34975.0,60 ,17.86,886.11,D,D5,6 ,RENT,77000.0,Verified,Jan-2021,Charged Off,n,debt_consolidation,39.51,1,Mar-1987,0,9.0,,19,39,0.0,0.0,4381.09,4377.96,1881.13,2499.96,0.0,0.0,0.0,Jul-2021,20.0,,Dec-2021,0.0,,1,INDIVIDUAL
40495048,15000,15000.0,15000.0,60 ,15.99,364.7,D,D2,2 ,RENT,65000.0,Source Verified,Jan-2021,Charged Off,n,other,31.58,0,Jan-2000,0,,,15,20,0.0,0.0,1067.45,1067.45,501.09,566.36,0.0,0.0,0.0,Apr-2021,364.7,,Dec-2021,0.0,,1,INDIVIDUAL
40494040,18000,18000.0,18000.0,36 ,6.99,555.71,A,A3,,RENT,46500.0,Verified,Jan-2021,Charged Off,n,debt_consolidation,16.59,0,Jan-2005,0,,,9,22,0.0,0.0,2764.57,2764.57,2280.72,483.85,0.0,0.0,0.0,Jun-2021,555.71,,Aug-2021,0.0,,1,INDIVIDUAL
40485076,15000,,15000.0,60 ,25.57,445.3,F,F5,< 1 ,OWN,38000.0,Source Verified,Jan-2021,Charged Off,n,house,12.16,0,Apr-2000,3,,,9,17,0.0,0.0,2820.97,2820.97,0.0,0.0,0.0,2820.97,507.7746,,0.0,,Jun-2021,0.0,,1,INDIVIDUAL
40475179,24300,24300.0,24300.0,36 ,12.99,818.65,C,C2,10+ ,OWN,85644.0,Verified,Jan-2021,Charged Off,n,debt_consolidation,34.42,0,Aug-1998,0,,,8,18,0.0,0.0,4058.18,4058.18,2838.81,1219.37,0.0,0.0,0.0,Jun-2021,818.65,,Jan-2022,0.0,,1,INDIVIDUAL
40453683,20000,20000.0,20000.0,60 ,12.99,454.96,C,C2,10+ ,RENT,110000.0,Source Verified,Jan-2021,Charged Off,n,debt_consolidation,15.16,0,Dec-2001,1,,,12,20,0.0,0.0,3155.85,3155.85,1724.42,1431.43,0.0,0.0,0.0,Aug-2021,454.96,,Jan-2022,0.0,,1,INDIVIDUAL
40443672,35000,35000.0,35000.0,36 ,13.66,1190.45,C,C3,5 ,MORTGAGE,250000.0,Verified,Jan-2021,Charged Off,n,debt_consolidation,12.29,0,Jan-1974,0,29.0,,13,31,0.0,0.0,9352.41,9352.41,2403.25,1114.98,0.0,5834.18,1050.1524,Apr-2021,1190.45,,Sep-2021,0.0,,1,INDIVIDUAL
40443427,7900,7900.0,7900.0,,17.14,282.21,D,D4,9 ,RENT,83000.0,Source Verified,Jan-2021,Charged Off,n,credit_card,19.46,0,Oct-2004,0,,,7,20,0.0,0.0,1113.79,1113.79,692.14,421.65,0.0,0.0,0.0,May-2021,282.21,,Dec-2021,0.0,,1,INDIVIDUAL
40433721,35000,35000.0,35000.0,60 ,23.99,1006.68,F,F2,10+ ,MORTGAGE,90000.0,Source Verified,Jan-2021,Charged Off,n,debt_consolidation,16.92,0,Jun-1995,1,,,14,20,0.0,0.0,7373.0,7373.0,306.97,606.42,0.0,6459.61,1162.7298,Feb-2021,1006.68,,Jul-2021,0.0,,1,INDIVIDUAL
40433236,24875,24875.0,24875.0,60 ,,742.27,G,G2,1 ,RENT,75000.0,Verified,Jan-2021,Charged Off,n,house,34.27,3,Oct-1985,2,5.0,,28,78,0.0,0.0,2897.69,2897.69,854.44,2043.25,0.0,0.0,0.0,May-2021,742.27,,Jan-2022,0.0,10.0,1,INDIVIDUAL
40424014,12000,12000.0,12000.0,60 ,17.14,299.14,D,D4,5 ,RENT,64227.0,Source Verified,Jan-2021,Charged Off,n,debt_consolidation,34.34,0,Aug-1984,0,34.0,67.0,8,12,0.0,0.0,1173.71,1173.71,522.01,651.7,0.0,0.0,0.0,May-2021,299.14,,May-2021,0.0,,1,INDIVIDUAL
40413933,20000,20000.0,19975.0,36 ,14.31,686.57,C,C4,5 ,RENT,65000.0,Source Verified,Jan-2021,Charged Off,n,other,23.43,0,Sep-2003,2,45.0,,9,26,0.0,0.0,2027.91,2025.38,1360.3,667.61,0.0,0.0,0.0,Apr-2021,686.57,,Jan-2022,0.0,,1,INDIVIDUAL
40404512,20000,20000.0,20000.0,,25.83,596.8,G,G2,1 ,RENT,100000.0,Source Verified,Jan-2021,Charged Off,n,debt_consolidation,13.26,0,Jan-2005,0,,,5,8,0.0,0.0,3826.6,3826.6,868.07,2928.69,29.84,0.0,0.0,Sep-2021,300.0,,Jan-2022,0.0,,1,INDIVIDUAL
40403154,11200,11200.0,11200.0,60 ,19.99,296.67,E,E3,3 ,RENT,80000.0,Not Verified,Jan-2021,Charged Off,n,credit_card,9.82,0,May-2010,2,,,13,24,0.0,0.0,1174.24,1174.24,451.51,722.73,0.0,0.0,0.0,May-2021,296.67,,Dec-2021,0.0,,1,INDIVIDUAL
40393520,11200,11200.0,11200.0,60 ,14.31,262.41,C,C4,10+ ,RENT,46000.0,Source Verified,Jan-2021,Charged Off,n,debt_consolidation,3.65,0,Oct-1997,2,,,11,32,0.0,0.0,1556.65,1556.65,796.52,760.13,0.0,0.0,0.0,Jul-2021,262.41,,Jan-2022,0.0,,1,INDIVIDUAL
40091954,13500,13500.0,13500.0,60 ,,290.11,B,B3,1 ,MORTGAGE,50000.0,Not Verified,Jan-2021,Charged Off,n,credit_card,4.87,0,Nov-1987,0,31.0,,8,27,0.0,0.0,854.59,854.59,520.82,333.77,0.0,0.0,0.0,Apr-2021,290.11,,Dec-2021,0.0,31.0,1,INDIVIDUAL
40050280,19100,,19100.0,36 ,17.14,682.3,D,D4,5 ,RENT,46512.0,Source Verified,Jan-2021,Charged Off,n,debt_consolidation,11.33,0,Aug-2006,1,,,7,7,0.0,0.0,4739.73,4739.73,2992.21,1747.52,0.0,0.0,0.0,Aug-2021,682.3,,Jan-2022,0.0,,1,INDIVIDUAL
40049895,24125,24125.0,24125.0,36 ,24.5,952.84,F,F3,10+ ,RENT,85000.0,Source Verified,Jan-2021,Charged Off,n,small_business,22.31,2,Jan-2002,1,2.0,,23,30,0.0,0.0,6202.3,6202.3,929.97,942.87,0.0,4329.46,779.302800004,Apr-2021,952.84,,Sep-2021,1.0,2.0,1,INDIVIDUAL
40040662,20000,20000.0,20000.0,36 ,14.99,693.21,C,C5,10+ ,MORTGAGE,100000.0,Source Verified,Jan-2021,Charged Off,n,small_business,23.74,2,Nov-1997,0,6.0,65.0,17,26,0.0,0.0,4935.81,4935.81,3222.4,1678.75,34.66,0.0,0.0,Nov-2021,100.0,,Jan-2022,0.0,6.0,1,INDIVIDUAL
40019930,10800,10800.0,10800.0,36 ,10.49,350.98,B,B3,2 ,RENT,60000.0,Not Verified,Jan-2021,Charged Off,n,debt_consolidation,25.08,0,Nov-2004,1,,,9,19,0.0,0.0,1742.31,1742.31,1305.48,436.83,0.0,0.0,0.0,Jun-2021,350.98,,Dec-2021,0.0,,1,INDIVIDUAL
39930475,13800,13800.0,13800.0,60 ,19.24,359.81,E,E2,10+ ,MORTGAGE,62500.0,Verified,Jan-2021,Charged Off,n,debt_consolidation,30.97,0,Jan-1985,0,,69.0,21,37,0.0,0.0,2147.35,2147.35,862.97,1266.39,17.99,0.0,0.0,Jul-2021,737.61,,Jan-2022,0.0,,1,INDIVIDUAL
39850186,12000,12000.0,12000.0,36 ,17.86,432.99,D,D5,9 ,RENT,42000.0,Verified,Jan-2021,Charged Off,n,debt_consolidation,26.74,1,Sep-2001,0,11.0,,7,21,0.0,0.0,3007.12,3007.12,1862.24,1144.88,0.0,0.0,0.0,Aug-2021,432.99,,Jan-2022,0.0,11.0,1,INDIVIDUAL
39839905,14000,14000.0,14000.0,36 ,15.99,492.13,D,D2,5 ,MORTGAGE,69000.0,Verified,Jan-2021,Charged Off,n,home_improvement,8.23,0,Nov-2003,0,73.0,,9,15,0.0,0.0,3420.04,3420.04,2226.49,1193.55,0.0,0.0,0.0,Aug-2021,492.13,,Jan-2022,0.0,75.0,1,INDIVIDUAL
39556458,23325,23325.0,23325.0,36 ,,808.46,C,C5,10+ ,RENT,95000.0,Source Verified,Jan-2021,Charged Off,n,credit_card,3.74,2,Jun-1999,1,5.0,111.0,6,15,0.0,0.0,2178.07,2178.07,1062.27,1115.8,0.0,0.0,0.0,Jul-2021,100.0,,Jan-2022,0.0,,1,INDIVIDUAL
39536839,7200,7200.0,7200.0,36 ,14.99,249.56,C,C5,5 ,MORTGAGE,74000.0,Not Verified,Jan-2021,Charged Off,n,credit_card,22.25,0,Jul-2005,2,,,8,12,0.0,0.0,1734.93,1734.93,1160.1,574.83,0.0,0.0,0.0,Aug-2021,249.56,,Jan-2022,0.0,,1,INDIVIDUAL
39182472,16800,16800.0,16800.0,60 ,11.99,373.63,B,B5,1 ,RENT,40000.0,Source Verified,Jan-2021,Charged Off,n,credit_card,19.41,0,Oct-1999,0,75.0,,13,24,0.0,0.0,2593.03,2593.03,1484.29,1108.74,0.0,0.0,0.0,Aug-2021,373.63,,Jan-2022,0.0,,1,INDIVIDUAL
39102291,6000,6000.0,6000.0,36 ,17.14,214.34,D,D4,1 ,RENT,20000.0,Source Verified,Jan-2021,Charged Off,n,credit_card,36.85,0,Feb-2003,0,48.0,,8,11,0.0,0.0,1503.95,1503.95,938.02,550.93,15.0,0.0,0.0,Aug-2021,443.68,,Jan-2022,0.0,,1,INDIVIDUAL
21268989,30000,30000.0,30000.0,60 ,24.5,871.77,F,F3,10+ ,MORTGAGE,75000.0,Verified,Jan-2021,Charged Off,n,home_improvement,6.91,0,May-2001,1,42.0,72.0,11,14,0.0,0.0,6105.15,6105.15,1350.38,4711.18,43.59,0.0,0.0,Sep-2021,1787.13,,Jan-2022,0.0,,1,INDIVIDUAL
12086767,6500,6500.0,6500.0,36 ,,222.1,C,C1,< 1 ,RENT,42000.0,Not Verified,Dec-2019,Charged Off,n,credit_card,14.28,0,Jun-2008,1,62.0,,11,19,0.0,0.0,1926.49,1926.49,748.71,361.15,0.0,816.63,8.1663000049,Jun-2020,222.1,,Oct-2020,0.0,62.0,1,INDIVIDUAL
12029837,15000,15000.0,15000.0,36 ,19.97,557.23,D,D5,9 ,RENT,44200.0,Not Verified,Dec-2019,Charged Off,n,debt_consolidation,22.9,0,Mar-1994,1,,,22,29,0.0,0.0,8696.68,8696.68,4048.49,2638.1,0.0,2010.09,361.8162,Jan-2021,557.23,,Jun-2021,0.0,,1,INDIVIDUAL
12029356,10000,10000.0,10000.0,36 ,14.98,346.56,C,C3,10+ ,RENT,65000.0,Verified,Dec-2019,Charged Off,n,debt_consolidation,12.3,0,Mar-2004,2,,,9,17,0.0,0.0,5444.82,5444.82,2850.73,1307.23,0.0,1286.86,231.6348,Jan-2021,346.56,,Jul-2021,0.0,,1,INDIVIDUAL
12029201,4125,4125.0,4125.0,36 ,23.7,161.19,F,F1,3 ,RENT,36000.0,Verified,Dec-2019,Charged Off,n,debt_consolidation,14.03,0,Aug-2001,3,,,5,13,0.0,0.0,2376.11,2376.11,1118.96,815.06,0.0,442.09,79.5762,Dec-2020,322.38,,May-2021,0.0,,1,INDIVIDUAL
12028226,35000,35000.0,34900.0,,12.85,1176.77,B,B4,3 ,RENT,100000.0,Source Verified,Dec-2019,Charged Off,n,credit_card,12.11,0,May-1996,0,,,7,40,0.0,0.0,13198.01,13160.3,9577.89,3620.12,0.0,0.0,0.0,Dec-2020,1200.0,,Jan-2022,0.0,,1,INDIVIDUAL
12027867,12000,12000.0,12000.0,36 ,16.24,423.31,C,C5,10+ ,MORTGAGE,57000.0,Verified,Dec-2019,Charged Off,n,debt_consolidation,32.02,0,Sep-1998,1,,,16,32,0.0,0.0,8042.48,8042.48,5609.75,2432.73,0.0,0.0,0.0,Aug-2021,423.31,,Jan-2022,0.0,,1,INDIVIDUAL
12027789,28000,28000.0,28000.0,36 ,,1006.24,D,D2,10+ ,MORTGAGE,140000.0,Source Verified,Dec-2019,Charged Off,n,debt_consolidation,4.69,0,Aug-1997,1,,,9,16,0.0,0.0,4894.1,4894.1,595.19,409.22,0.0,3889.69,38.8969,Jan-2020,1006.24,,Jun-2020,0.0,,1,INDIVIDUAL
12027540,15000,15000.0,14875.0,60 ,25.57,445.3,F,F5,9 ,MORTGAGE,50000.0,Source Verified,Dec-2019,Charged Off,n,debt_consolidation,19.11,0,Dec-1994,3,46.0,,10,16,0.0,0.0,5341.98,5297.45,1697.56,3644.42,0.0,0.0,0.0,Dec-2020,445.3,,Jan-2022,0.0,48.0,1,INDIVIDUAL
12027422,8125,8125.0,8125.0,,16.24,286.62,C,C5,3 ,RENT,45000.0,Not Verified,Dec-2019,Charged Off,n,debt_consolidation,3.39,0,Jan-2009,0,,,9,12,0.0,0.0,3418.35,3418.35,1481.9,995.86,15.0,925.59,9.2558999997,Nov-2020,486.62,,Jan-2021,0.0,,1,INDIVIDUAL
12027176,15000,15000.0,15000.0,60 ,14.98,356.7,C,C3,2 ,MORTGAGE,42000.0,Verified,Dec-2019,Charged Off,n,debt_consolidation,27.26,0,Jun-1982,0,45.0,,14,63,0.0,0.0,4636.66,4636.66,2375.43,2261.23,0.0,0.0,0.0,Jan-2021,356.7,,Jan-2022,0.0,,1,INDIVIDUAL
12027132,35000,35000.0,35000.0,36 ,15.61,1223.77,C,C4,10+ ,MORTGAGE,115000.0,Verified,Dec-2019,Charged Off,n,debt_consolidation,5.66,0,Jul-2004,0,73.0,,10,22,0.0,0.0,21355.05,21355.05,11717.03,5415.07,0.0,4222.95,760.131000001,Mar-2021,1223.77,,Jul-2021,0.0,,1,INDIVIDUAL
12026797,4325,4325.0,4325.0,36 ,14.47,148.81,C,C2,10+ ,MORTGAGE,52500.0,Verified,Dec-2019,Charged Off,n,credit_card,27.7,0,Dec-2002,1,,,12,22,0.0,0.0,1691.78,1691.78,806.67,383.77,0.0,501.34,5.0134000008,Aug-2020,148.81,,Jan-2021,0.0,,1,INDIVIDUAL
12019716,8575,8575.0,8575.0,36 ,15.61,299.83,C,C4,10+ ,RENT,45000.0,Source Verified,Dec-2019,Charged Off,n,debt_consolidation,19.2,0,Aug-1994,2,36.0,,13,32,0.0,0.0,5396.87,5396.87,3791.11,1605.76,0.0,0.0,0.0,Jul-2021,299.83,,Jan-2022,0.0,36.0,1,INDIVIDUAL
12019037,29175,29175.0,29125.0,36 ,19.22,1072.69,D,D4,1 ,MORTGAGE,70000.0,Verified,Dec-2019,Charged Off,n,debt_consolidation,23.33,0,Jan-2005,0,37.0,,7,15,0.0,0.0,3217.76,3212.25,1845.28,1372.48,0.0,0.0,0.0,Apr-2020,1072.69,,Jan-2022,0.0,,1,INDIVIDUAL
12018828,22800,22800.0,22800.0,36 ,18.25,827.14,D,D3,5 ,OWN,60000.0,Verified,Dec-2019,Charged Off,n,debt_consolidation,16.72,0,Sep-1986,1,28.0,,14,18,0.0,0.0,9737.45,9737.45,2994.07,1968.59,0.0,4774.79,859.462200001,Jul-2020,827.14,,Dec-2020,0.0,,1,INDIVIDUAL
12018709,9125,9125.0,9125.0,,10.99,298.7,B,B2,5 ,RENT,50000.0,Source Verified,Dec-2019,Charged Off,n,credit_card,27.83,1,Jul-1986,0,10.0,,15,30,0.0,0.0,4220.22,4220.22,2477.83,807.87,0.0,934.52,168.2136,Dec-2020,298.7,,May-2021,0.0,,1,INDIVIDUAL
